,Govt ID #,Issuer/Government Name,County,Government Type,Year,variable,value
1109,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1110,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1111,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1112,105-201-10,Springlake Road District 1,Hays,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1113,217-201-10,Stonewall Road District,Stonewall,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1114,011-201-10,Stony Point Road District,Bastrop,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1115,112-RMA,Sulphur River Regional Mobility Auth,Delta-Hopkins-Hunt-Lamar,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1116,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1117,019-OT,Texamericas Center,Bowie,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1118,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1119,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1120,227-209-10,Travis County Bee Cave Road District 1,Travis,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1121,188-201-10,Valle de Oro Road District,Potter,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1122,015-004-OT,VIA Metropolitan Transit Auth,Bexar,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1123,237-000-10,Waller County FM,Waller,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1124,188-202-10,Walnut Hills Road District,Potter,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1125,133-201-10,West Creek Road District,Kerr,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1126,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1127,227-000-OT,West Travis County Public Utility Agency,Travis,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1128,170-202-09,Westwood Magnolia Parkway ID,Montgomery,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1129,247-204-10,Wilson County Park Road District,Wilson,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1130,248-203-10,Winkler County Road District,Winkler,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1131,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1132,247-211-10,Woodvalley Acres Road District,Wilson,OSD,2014,Debt Ratio Tax Debt Per Capita ,0.0
1,015-RMA,Alamo Regional Mobility Auth,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
2,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,12215000.0
3,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
4,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
5,247-205-10,Blackjack Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
6,191-201-10,Boatwright-Trew Road District,Randall,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
7,126-000-OT,Brazos Regional Public Utility Agency,Johnson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,13080000.0
8,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
9,105-203-10,Burnett Ranch Road District,Hays,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
10,031-RMA,Cameron County Regional Mobility Auth,Cameron,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,27015000.0
11,071-RMA,Camino Real Regional Mobility Auth,El Paso,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,221740000.0
12,227-001-OT,Capital Metropolitan Transit Auth,Travis-Williamson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,16355000.0
13,227-RMA,Central Texas Regional Mobility Auth,Travis-Williamson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,759229654.7
14,036-201-33,Chambers County School Equalization District,Chambers,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
15,015-201-09,Cibolo Canyons Special ID,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
16,247-202-10,CLPP Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
17,040-201-33,Cochran Countywide School Equalization District,Cochran,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
18,048-201-10,Concho County Lateral Road District,Concho,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
19,178-OT,Corpus Christi Regional Transportation Authority,Nueces,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,22025000.0
20,247-210-10,Country Acres Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
21,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,3497892259.0
22,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,150000000.0
23,057-201-33,Dallas County Schools,Dallas,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,15395000.0
24,059-201-09,Deaf Smith County Noxious Weed Dist,Deaf Smith,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
25,061-201-05,Denton County Road UD 1,Denton,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
26,061-OT,Denton County Transportation Authority,Denton,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,34395000.0
27,066-201-33,Duval County Vocational District,Duval,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
28,101-001-09,East Aldine Management District,Harris,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,13449000.0
29,170-001-09,East Montgomery County ID,Montgomery,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,10660000.0
30,015-202-04,Elmendorf PID-Butterfield Ranch,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
31,079-001-OT,Fort Bend Grand Parkway Toll Road Auth,Fort Bend,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
32,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
33,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
34,083-201-33,Gaines County School Equalization District,Gaines,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
35,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
36,246-201-09,Georgetown Village PID 1,Williamson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
37,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
38,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
39,101-201-33,Harris County Department of Education,Harris,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
40,101-201-10,Harris County Road ID 1,Harris,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
41,247-209-10,HELROBQ Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
42,133-202-10,Heritage Park Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
43,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,61600000.0
44,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
45,111-201-45,Hood County Library District,Hood,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
46,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,1054000.0
47,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
48,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,432582.04
49,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,1640000.0
50,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
51,227-OT,Housing Authority of Travis County,Travis,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,994963.07
52,133-203-10,Ingram Hills Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
53,118-203-10,Irion County Road District,Irion,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
54,133-206-10,Kerrville South Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
55,247-206-10,Kothman Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
56,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
57,150-201-10,Llano County Road District 1,Llano,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
58,101-OT,Metropolitan Transit Auth of Harris Co,Harris,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,894180000.0
59,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,183400000.0
60,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
61,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,8664361209.6
62,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,45000000.0
63,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
64,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
65,101-258-05,Northgate Crossing Road UD,Harris,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
66,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
67,247-208-10,Oak Hills Development Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
68,133-204-10,Oakridge Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
69,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
70,015-003-OT,Port Authority of San Antonio,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,39394125.56
71,247-207-10,President’s Park Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
72,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
73,192-203-10,Reagan County Road District,Reagan,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
74,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
75,201-201-33,Rusk Countywide School Equalization District,Rusk,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
76,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,100075000.0
77,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
78,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
79,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
80,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
81,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
82,105-201-10,Springlake Road District 1,Hays,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
83,217-201-10,Stonewall Road District,Stonewall,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
84,011-201-10,Stony Point Road District,Bastrop,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
85,112-RMA,Sulphur River Regional Mobility Auth,Delta-Hopkins-Hunt-Lamar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
86,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
87,019-OT,Texamericas Center,Bowie,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,11200000.0
88,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,454943596.55
89,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,76685000.0
90,227-209-10,Travis County Bee Cave Road District 1,Travis,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
91,188-201-10,Valle de Oro Road District,Potter,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
92,015-004-OT,VIA Metropolitan Transit Auth,Bexar,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,74110000.0
93,237-000-10,Waller County FM,Waller,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
94,188-202-10,Walnut Hills Road District,Potter,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
95,133-201-10,West Creek Road District,Kerr,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
96,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
97,227-000-OT,West Travis County Public Utility Agency,Travis,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,163870000.0
98,170-202-09,Westwood Magnolia Parkway ID,Montgomery,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,7625000.0
99,247-204-10,Wilson County Park Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
100,248-203-10,Winkler County Road District,Winkler,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
101,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
102,247-211-10,Woodvalley Acres Road District,Wilson,OSD,2014,Revenue Debt Principal Outstanding as of 8/31/14 ,0.0
103,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,250175.0
104,015-RMA,Alamo Regional Mobility Auth,Bexar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
105,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,5167430.25
106,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
107,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
108,247-205-10,Blackjack Road District,Wilson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
109,191-201-10,Boatwright-Trew Road District,Randall,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
110,126-000-OT,Brazos Regional Public Utility Agency,Johnson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,1400993.75
111,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
112,105-203-10,Burnett Ranch Road District,Hays,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
113,031-RMA,Cameron County Regional Mobility Auth,Cameron,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,14829665.25
114,071-RMA,Camino Real Regional Mobility Auth,El Paso,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,84585391.67
115,227-001-OT,Capital Metropolitan Transit Auth,Travis-Williamson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,1621960.0
116,227-RMA,Central Texas Regional Mobility Auth,Travis-Williamson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,949576126.55
117,036-201-33,Chambers County School Equalization District,Chambers,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
118,015-201-09,Cibolo Canyons Special ID,Bexar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
119,247-202-10,CLPP Road District,Wilson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
120,040-201-33,Cochran Countywide School Equalization District,Cochran,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
121,048-201-10,Concho County Lateral Road District,Concho,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
122,178-OT,Corpus Christi Regional Transportation Authority,Nueces,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,17643995.81
123,247-210-10,Country Acres Road District,Wilson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
124,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,3372922493.21
125,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
126,057-201-33,Dallas County Schools,Dallas,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,823906.25
127,059-201-09,Deaf Smith County Noxious Weed Dist,Deaf Smith,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
128,061-201-05,Denton County Road UD 1,Denton,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
129,061-OT,Denton County Transportation Authority,Denton,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,11843044.25
130,066-201-33,Duval County Vocational District,Duval,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
131,101-001-09,East Aldine Management District,Harris,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,4699509.7
132,170-001-09,East Montgomery County ID,Montgomery,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,8843731.25
133,015-202-04,Elmendorf PID-Butterfield Ranch,Bexar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
134,079-001-OT,Fort Bend Grand Parkway Toll Road Auth,Fort Bend,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
135,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
136,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
137,083-201-33,Gaines County School Equalization District,Gaines,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
138,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
139,246-201-09,Georgetown Village PID 1,Williamson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
140,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
141,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
142,101-201-33,Harris County Department of Education,Harris,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
143,101-201-10,Harris County Road ID 1,Harris,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
144,247-209-10,HELROBQ Road District,Wilson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
145,133-202-10,Heritage Park Road District,Kerr,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
146,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,56260331.25
147,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
148,111-201-45,Hood County Library District,Hood,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
149,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,278870.833333
150,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
151,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,54450.76
152,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,367375.0
153,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
154,227-OT,Housing Authority of Travis County,Travis,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,537604.594285
155,133-203-10,Ingram Hills Road District,Kerr,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
156,118-203-10,Irion County Road District,Irion,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
157,133-206-10,Kerrville South Road District,Kerr,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
158,247-206-10,Kothman Road District,Wilson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
159,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
160,150-201-10,Llano County Road District 1,Llano,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
161,101-OT,Metropolitan Transit Auth of Harris Co,Harris,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,638087910.674
162,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
163,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
164,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,10095584299.4
165,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
166,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
167,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
168,101-258-05,Northgate Crossing Road UD,Harris,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
169,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
170,247-208-10,Oak Hills Development Road District,Wilson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
171,133-204-10,Oakridge Road District,Kerr,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
172,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
173,015-003-OT,Port Authority of San Antonio,Bexar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,26699220.312
174,247-207-10,President’s Park Road District,Wilson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
175,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
176,192-203-10,Reagan County Road District,Reagan,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
177,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
178,201-201-33,Rusk Countywide School Equalization District,Rusk,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
179,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,21414125.0
180,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
181,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
182,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
183,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
184,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
185,105-201-10,Springlake Road District 1,Hays,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
186,217-201-10,Stonewall Road District,Stonewall,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
187,011-201-10,Stony Point Road District,Bastrop,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
188,112-RMA,Sulphur River Regional Mobility Auth,Delta-Hopkins-Hunt-Lamar,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
189,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
190,019-OT,Texamericas Center,Bowie,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,4516809.5
191,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,467932473.47
192,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
193,227-209-10,Travis County Bee Cave Road District 1,Travis,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
194,188-201-10,Valle de Oro Road District,Potter,OSD,2014,Revenue Debt Interest Outstanding as of 8/31/14 ,0.0
